X3;1;27;a;Kurs do: Zajezdnia WRZESZCZ
X4;1;27;a;Kurs do: Zajezdnia WRZESZCZ
X6;1;27;a;Kurs do: Zajezdnia WRZESZCZ
X7;1;27;a;Kurs do: Zajezdnia WRZESZCZ
