10:20,X1,S,002
10:40,X1,S,002
11:00,X1,S,002
11:20,X1,S,002
11:40,X1,S,002
12:00,X1,S,002
12:20,X1,S,002
12:40,X1,S,002
13:00,X1,S,002
13:20,X1,S,002
13:40,X1,S,002
14:00,X1,S,002
14:20,X1,S,002
14:40,X1,S,002
15:00,X1,S,002
15:20,X1,S,002
15:40,X1,S,002
16:00,X1,S,002
16:20,X1,S,002
16:40,X1,S,002
17:00,X1,S,002
17:20,X1,S,002
17:40,X1,S,002
18:00,X1,S,002
18:20,X1,S,002
18:40,X1,S,002
19:00,X5,S,002
19:20,X1,S,002
19:40,X1,S,002
20:00,X5,S,002
20:20,X7,S,002
20:25,X6,S,002
20:44,X7,S,002
21:14,X7,S,002
21:44,X8,S,002
22:14,X8,S,002
22:44,X9,S,002
22:59,X19,S,002
23:24,X19,S,002
04:44,X7,N,002
04:49,X18,N,002
05:14,X7,N,002
05:19,X18,N,002
05:44,X7,N,002
06:14,X7,N,002
06:44,X7,N,002
07:14,X7,N,002
07:44,X7,N,002
08:14,X7,N,002
08:44,X7,N,002
09:14,X7,N,002
09:38,X18,N,002
09:40,X1,N,002
10:00,X1,N,002
10:20,X1,N,002
10:40,X1,N,002
11:00,X1,N,002
11:20,X1,N,002
11:40,X1,N,002
12:00,X1,N,002
12:17,X0,N,002
12:20,X1,N,002
12:40,X1,N,002
13:00,X1,N,002
13:20,X1,N,002
13:40,X1,N,002
14:00,X1,N,002
14:20,X1,N,002
14:40,X1,N,002
15:00,X1,N,002
15:20,X1,N,002
15:40,X1,N,002
16:00,X1,N,002
16:20,X1,N,002
16:40,X1,N,002
17:00,X1,N,002
17:20,X1,N,002
17:40,X1,N,002
18:00,X1,N,002
18:20,X1,N,002
18:40,X1,N,002
19:00,X5,N,002
19:20,X1,N,002
19:40,X1,N,002
20:00,X5,N,002
20:20,X7,N,002
20:25,X6,N,002
20:44,X7,N,002
21:14,X7,N,002
21:44,X8,N,002
22:14,X8,N,002
22:44,X9,N,002
22:59,X19,N,002
23:24,X19,N,002
03:59,X11,P,002
04:19,X11,P,002
04:36,X11,P,002
04:54,X11,P,002
04:45,X12,P,002
05:08,X11,P,002
05:05,X12,P,002
05:28,X11,P,002
05:25,X12,P,002
05:51,X13,P,002
05:42,X14,P,002
05:52,X15,P,002
06:02,X15,P,002
06:12,X15,P,002
06:22,X15,P,002
06:32,X15,P,002
06:42,X15,P,002
06:52,X15,P,002
07:02,X15,P,002
07:12,X15,P,002
07:22,X15,P,002
07:32,X15,P,002
07:42,X15,P,002
07:52,X15,P,002
08:07,X15,P,002
08:19,X15,P,002
08:30,X16,P,002
08:39,X15,P,002
08:50,X16,P,002
08:59,X15,P,002
09:10,X16,P,002
09:19,X15,P,002
09:30,X16,P,002
09:39,X15,P,002
09:50,X16,P,002
09:59,X15,P,002
10:10,X16,P,002
10:19,X14,P,002
10:30,X16,P,002
10:39,X14,P,002
10:50,X16,P,002
10:59,X14,P,002
11:10,X16,P,002
11:19,X14,P,002
11:30,X16,P,002
11:39,X14,P,002
11:50,X16,P,002
11:59,X14,P,002
12:10,X16,P,002
12:19,X14,P,002
12:30,X16,P,002
12:39,X14,P,002
12:50,X16,P,002
12:59,X14,P,002
13:07,X14,P,002
13:19,X14,P,002
13:32,X14,P,002
13:42,X14,P,002
13:52,X14,P,002
14:02,X14,P,002
14:12,X14,P,002
14:22,X14,P,002
14:32,X14,P,002
14:42,X14,P,002
14:52,X14,P,002
15:02,X14,P,002
15:12,X14,P,002
15:22,X14,P,002
15:32,X14,P,002
15:42,X14,P,002
15:52,X14,P,002
16:02,X14,P,002
16:12,X14,P,002
16:22,X14,P,002
16:32,X14,P,002
16:42,X14,P,002
16:52,X14,P,002
17:07,X14,P,002
17:22,X16,P,002
17:30,X16,P,002
17:39,X14,P,002
17:50,X16,P,002
17:59,X14,P,002
18:10,X16,P,002
18:19,X14,P,002
18:30,X16,P,002
18:44,X14,P,002
19:04,X14,P,002
19:24,X14,P,002
19:45,X12,P,002
20:05,X12,P,002
20:25,X17,P,002
20:55,X17,P,002
21:25,X17,P,002
21:55,X17,P,002
22:25,X17,P,002
04:01,X20,S,002
04:30,X20,S,002
04:40,X20,S,002
04:55,X17,S,002
05:25,X17,S,002
05:55,X17,S,002
06:30,X20,S,002
06:24,X12,S,002
06:44,X12,S,002
07:04,X12,S,002
07:24,X12,S,002
07:44,X12,S,002
08:04,X12,S,002
08:24,X12,S,002
08:44,X12,S,002
09:04,X12,S,002
09:24,X12,S,002
09:44,X12,S,002
10:04,X12,S,002
10:24,X12,S,002
10:44,X12,S,002
11:04,X12,S,002
11:24,X12,S,002
11:44,X12,S,002
12:04,X12,S,002
12:24,X12,S,002
12:44,X12,S,002
13:04,X12,S,002
13:24,X12,S,002
13:44,X12,S,002
14:04,X12,S,002
14:24,X12,S,002
14:44,X12,S,002
15:04,X12,S,002
15:24,X12,S,002
15:44,X12,S,002
16:04,X12,S,002
16:24,X12,S,002
16:44,X12,S,002
17:04,X12,S,002
17:24,X12,S,002
17:44,X12,S,002
18:04,X12,S,002
18:24,X12,S,002
18:44,X12,S,002
19:04,X12,S,002
19:24,X12,S,002
19:44,X12,S,002
20:04,X12,S,002
20:25,X17,S,002
20:55,X17,S,002
21:25,X17,S,002
21:55,X17,S,002
22:25,X17,S,002
04:02,X20,N,002
04:31,X20,N,002
04:41,X20,N,002
04:55,X17,N,002
05:25,X17,N,002
05:55,X17,N,002
06:25,X17,N,002
06:55,X17,N,002
07:25,X17,N,002
07:55,X17,N,002
08:25,X17,N,002
08:55,X17,N,002
09:31,X20,N,002
09:24,X12,N,002
09:44,X12,N,002
10:04,X12,N,002
10:24,X12,N,002
10:44,X12,N,002
11:04,X12,N,002
11:24,X12,N,002
11:44,X12,N,002
12:04,X12,N,002
12:24,X12,N,002
12:44,X12,N,002
13:04,X12,N,002
13:24,X12,N,002
13:44,X12,N,002
14:04,X12,N,002
14:24,X12,N,002
14:44,X12,N,002
15:04,X12,N,002
15:24,X12,N,002
15:44,X12,N,002
16:04,X12,N,002
16:24,X12,N,002
16:44,X12,N,002
17:04,X12,N,002
17:24,X12,N,002
17:44,X12,N,002
18:04,X12,N,002
18:24,X12,N,002
18:44,X12,N,002
19:04,X12,N,002
19:24,X12,N,002
19:44,X12,N,002
20:04,X12,N,002
20:25,X17,N,002
20:55,X17,N,002
21:25,X17,N,002
21:55,X17,N,002
22:25,X17,N,002
04:42,X0,P,003
05:02,X0,P,003
05:22,X0,P,003
05:37,X1,P,003
05:47,X1,P,003
05:57,X1,P,003
06:07,X1,P,003
06:17,X1,P,003
06:27,X1,P,003
06:37,X1,P,003
06:47,X1,P,003
06:57,X1,P,003
07:07,X1,P,003
07:17,X1,P,003
07:27,X1,P,003
07:37,X1,P,003
07:47,X2,P,003
07:57,X1,P,003
08:07,X2,P,003
08:20,X1,P,003
08:25,X3,P,003
08:40,X1,P,003
08:48,X3,P,003
09:00,X1,P,003
09:20,X1,P,003
09:40,X1,P,003
10:00,X1,P,003
10:20,X1,P,003
10:40,X1,P,003
11:00,X1,P,003
11:20,X1,P,003
11:40,X1,P,003
12:00,X1,P,003
12:20,X1,P,003
12:40,X1,P,003
13:00,X1,P,003
13:17,X1,P,003
13:37,X1,P,003
13:47,X1,P,003
14:07,X1,P,003
14:17,X1,P,003
14:27,X1,P,003
14:37,X1,P,003
14:47,X1,P,003
14:57,X1,P,003
15:07,X1,P,003
15:17,X1,P,003
15:27,X1,P,003
15:37,X1,P,003
15:47,X1,P,003
15:57,X1,P,003
16:07,X1,P,003
16:17,X1,P,003
16:27,X1,P,003
16:37,X1,P,003
16:47,X1,P,003
16:57,X1,P,003
17:07,X2,P,003
17:23,X1,P,003
17:28,X3,P,003
17:43,X1,P,003
17:48,X3,P,003
18:03,X1,P,003
18:06,X3,P,003
18:19,X3,P,003
18:23,X1,P,003
18:43,X1,P,003
19:03,X1,P,003
19:23,X1,P,003
19:41,X0,P,003
20:01,X4,P,003
20:20,X0,P,003
20:25,X4,P,003
20:45,X5,P,003
21:15,X5,P,003
21:45,X5,P,003
22:15,X6,P,003
22:45,X6,P,003
22:55,X7,P,003
23:22,X8,P,003
04:45,X5,S,003
05:15,X5,S,003
05:45,X5,S,003
06:15,X5,S,003
06:42,X0,S,003
07:02,X0,S,003
07:22,X0,S,003
07:42,X0,S,003
08:02,X0,S,003
08:22,X0,S,003
08:42,X0,S,003
09:02,X0,S,003
09:22,X0,S,003
09:42,X0,S,003
10:02,X0,S,003
10:22,X0,S,003
10:42,X0,S,003
11:02,X0,S,003
11:22,X0,S,003
11:42,X0,S,003
12:02,X0,S,003
12:22,X0,S,003
12:42,X0,S,003
13:02,X0,S,003
13:22,X0,S,003
13:42,X0,S,003
14:02,X0,S,003
14:22,X0,S,003
14:42,X0,S,003
15:02,X0,S,003
15:22,X0,S,003
15:42,X0,S,003
16:02,X0,S,003
16:22,X0,S,003
16:42,X0,S,003
17:02,X0,S,003
17:22,X0,S,003
17:42,X0,S,003
18:02,X0,S,003
18:22,X0,S,003
18:42,X0,S,003
19:02,X0,S,003
19:22,X0,S,003
19:42,X0,S,003
20:02,X4,S,003
20:20,X0,S,003
20:25,X21,S,003
20:45,X5,S,003
21:15,X5,S,003
21:45,X5,S,003
22:15,X6,S,003
22:45,X6,S,003
22:55,X22,S,003
23:22,X8,S,003
04:45,X5,N,003
05:15,X5,N,003
05:45,X5,N,003
06:15,X5,N,003
06:45,X5,N,003
07:15,X5,N,003
07:45,X5,N,003
08:15,X5,N,003
08:45,X5,N,003
09:15,X5,N,003
09:42,X0,N,003
10:02,X0,N,003
10:22,X0,N,003
10:42,X0,N,003
11:02,X0,N,003
11:22,X0,N,003
11:42,X0,N,003
12:02,X0,N,003
12:22,X0,N,003
12:42,X0,N,003
13:02,X0,N,003
13:22,X0,N,003
13:42,X0,N,003
14:02,X0,N,003
14:22,X0,N,003
14:42,X0,N,003
15:02,X0,N,003
15:22,X0,N,003
15:42,X0,N,003
16:02,X0,N,003
16:22,X0,N,003
16:42,X0,N,003
17:02,X0,N,003
17:22,X0,N,003
17:42,X0,N,003
18:02,X0,N,003
18:22,X0,N,003
18:42,X0,N,003
19:02,X0,N,003
19:22,X0,N,003
19:42,X0,N,003
20:02,X4,N,003
20:20,X0,N,003
20:25,X26,N,003
20:45,X5,N,003
21:15,X5,N,003
21:45,X5,N,003
22:15,X6,N,003
22:45,X6,N,003
22:55,X22,N,003
23:22,X8,N,003
03:55,X9,P,003
04:02,X10,P,003
04:05,X11,P,003
04:35,X9,P,003
04:35,X12,P,003
04:47,X10,P,003
05:05,X9,P,003
05:07,X10,P,003
05:25,X9,P,003
05:35,X12,P,003
05:44,X9,P,003
05:39,X10,P,003
05:56,X13,P,003
05:58,X14,P,003
06:16,X13,P,003
06:26,X13,P,003
06:36,X13,P,003
06:46,X13,P,003
06:56,X13,P,003
07:06,X13,P,003
07:16,X13,P,003
07:26,X13,P,003
07:36,X13,P,003
07:46,X13,P,003
07:56,X13,P,003
08:06,X13,P,003
08:16,X13,P,003
08:33,X13,P,003
08:53,X13,P,003
09:13,X13,P,003
09:33,X13,P,003
09:53,X13,P,003
10:13,X13,P,003
10:33,X13,P,003
10:53,X13,P,003
11:13,X13,P,003
11:33,X13,P,003
11:53,X13,P,003
12:13,X13,P,003
12:33,X13,P,003
12:53,X13,P,003
13:13,X13,P,003
13:26,X15,P,003
13:33,X16,P,003
13:31,X13,P,003
13:37,X17,P,003
13:42,X18,P,003
13:39,X19,P,003
13:56,X13,P,003
14:05,X16,P,003
14:06,X13,P,003
14:09,X19,P,003
14:26,X13,P,003
14:35,X16,P,003
14:36,X13,P,003
14:39,X19,P,003
14:56,X13,P,003
15:06,X13,P,003
15:16,X13,P,003
15:26,X13,P,003
15:36,X13,P,003
15:46,X13,P,003
15:56,X13,P,003
16:06,X13,P,003
16:16,X13,P,003
16:26,X13,P,003
16:36,X13,P,003
16:46,X13,P,003
16:56,X13,P,003
17:06,X13,P,003
17:14,X13,P,003
17:28,X13,P,003
17:34,X13,P,003
17:54,X13,P,003
18:14,X13,P,003
18:34,X13,P,003
18:54,X13,P,003
19:14,X13,P,003
19:34,X12,P,003
19:54,X12,P,003
20:14,X12,P,003
20:36,X20,P,003
21:07,X20,P,003
21:36,X20,P,003
22:06,X20,P,003
22:36,X20,P,003
03:59,X23,S,003
04:33,X24,S,003
04:28,X25,S,003
04:58,X25,S,003
05:36,X20,S,003
06:01,X20,S,003
06:07,X25,S,003
06:35,X12,S,003
06:47,X10,S,003
07:15,X12,S,003
07:35,X12,S,003
07:55,X12,S,003
08:15,X12,S,003
08:35,X12,S,003
08:55,X12,S,003
09:15,X12,S,003
09:35,X12,S,003
09:55,X12,S,003
10:15,X12,S,003
10:35,X12,S,003
10:55,X12,S,003
11:15,X12,S,003
11:35,X12,S,003
11:55,X12,S,003
12:15,X12,S,003
12:35,X12,S,003
12:55,X12,S,003
13:15,X12,S,003
13:35,X12,S,003
13:55,X12,S,003
14:15,X12,S,003
14:35,X12,S,003
14:55,X12,S,003
15:15,X12,S,003
15:35,X12,S,003
15:55,X12,S,003
16:15,X12,S,003
16:35,X12,S,003
16:55,X12,S,003
17:15,X12,S,003
17:35,X12,S,003
17:55,X12,S,003
18:15,X12,S,003
18:35,X12,S,003
18:55,X12,S,003
19:15,X12,S,003
19:35,X12,S,003
19:55,X12,S,003
20:15,X12,S,003
20:36,X20,S,003
21:07,X20,S,003
21:36,X20,S,003
22:06,X20,S,003
22:36,X20,S,003
03:59,X23,N,003
04:33,X24,N,003
04:28,X25,N,003
04:58,X25,N,003
05:36,X20,N,003
06:06,X20,N,003
06:36,X20,N,003
07:06,X20,N,003
07:36,X20,N,003
08:06,X20,N,003
08:36,X20,N,003
08:53,X25,N,003
09:15,X20,N,003
09:35,X12,N,003
09:47,X10,N,003
10:15,X12,N,003
10:35,X12,N,003
10:55,X12,N,003
11:15,X12,N,003
11:35,X12,N,003
11:55,X12,N,003
12:15,X12,N,003
12:35,X12,N,003
12:55,X12,N,003
13:15,X12,N,003
13:35,X12,N,003
13:55,X12,N,003
14:15,X12,N,003
14:35,X12,N,003
14:55,X12,N,003
15:15,X12,N,003
15:35,X12,N,003
15:55,X12,N,003
16:15,X12,N,003
16:35,X12,N,003
16:55,X12,N,003
17:15,X12,N,003
17:35,X12,N,003
17:55,X12,N,003
18:15,X12,N,003
18:35,X12,N,003
18:55,X12,N,003
19:15,X12,N,003
19:35,X12,N,003
19:55,X12,N,003
20:15,X12,N,003
20:36,X20,N,003
21:07,X20,N,003
21:36,X20,N,003
22:06,X20,N,003
22:36,X20,N,003
05:29,X0,P,004
05:51,X1,P,004
06:11,X1,P,004
06:31,X1,P,004
06:51,X1,P,004
07:11,X1,P,004
07:31,X1,P,004
07:51,X2,P,004
08:11,X2,P,004
08:33,X3,P,004
08:53,X3,P,004
14:31,X1,P,004
14:51,X1,P,004
15:11,X1,P,004
15:31,X1,P,004
15:51,X1,P,004
16:11,X2,P,004
16:31,X2,P,004
16:51,X2,P,004
17:11,X2,P,004
17:33,X3,P,004
04:53,X4,P,004
05:13,X4,P,004
05:33,X4,P,004
05:55,X5,P,004
06:15,X5,P,004
06:22,X6,P,004
06:42,X6,P,004
07:02,X6,P,004
07:22,X6,P,004
07:42,X6,P,004
08:02,X6,P,004
08:21,X7,P,004
13:31,X8,P,004
13:51,X8,P,004
14:11,X8,P,004
14:31,X8,P,004
14:51,X8,P,004
15:22,X6,P,004
15:42,X6,P,004
16:02,X6,P,004
16:22,X6,P,004
16:42,X6,P,004
04:29,X0,P,005
04:49,X0,P,005
05:09,X1,P,005
05:29,X1,P,005
05:50,X2,P,005
06:10,X2,P,005
06:20,X2,P,005
06:31,X3,P,005
06:50,X2,P,005
07:00,X2,P,005
07:10,X2,P,005
07:20,X2,P,005
07:40,X2,P,005
07:50,X2,P,005
08:00,X3,P,005
08:09,X3,P,005
08:29,X2,P,005
08:34,X3,P,005
08:49,X2,P,005
09:09,X2,P,005
09:29,X2,P,005
09:49,X2,P,005
10:09,X2,P,005
10:29,X2,P,005
10:49,X2,P,005
11:09,X2,P,005
11:29,X2,P,005
11:49,X2,P,005
12:09,X2,P,005
12:29,X2,P,005
12:49,X2,P,005
13:09,X2,P,005
13:29,X2,P,005
13:43,X2,P,005
14:00,X2,P,005
14:10,X2,P,005
14:20,X2,P,005
14:40,X2,P,005
14:50,X2,P,005
15:00,X2,P,005
15:10,X2,P,005
15:30,X2,P,005
15:40,X2,P,005
15:50,X2,P,005
16:10,X2,P,005
16:20,X3,P,005
16:30,X3,P,005
16:40,X3,P,005
17:00,X3,P,005
17:09,X3,P,005
17:29,X3,P,005
17:49,X3,P,005
18:09,X3,P,005
18:29,X3,P,005
18:49,X3,P,005
19:09,X3,P,005
19:29,X0,P,005
19:49,X0,P,005
20:09,X0,P,005
20:29,X1,P,005
20:49,X4,P,005
21:19,X4,P,005
21:49,X4,P,005
22:19,X4,P,005
22:49,X5,P,005
23:19,X6,P,005
04:19,X4,S,005
04:49,X4,S,005
05:19,X5,S,005
05:49,X4,S,005
06:19,X5,S,005
06:49,X0,S,005
07:09,X0,S,005
07:29,X0,S,005
07:49,X0,S,005
08:09,X0,S,005
08:29,X0,S,005
08:49,X0,S,005
09:09,X0,S,005
09:29,X0,S,005
09:49,X0,S,005
10:09,X0,S,005
10:29,X0,S,005
10:49,X0,S,005
11:09,X0,S,005
11:29,X0,S,005
11:49,X0,S,005
12:09,X0,S,005
12:29,X0,S,005
12:49,X0,S,005
13:09,X0,S,005
13:29,X0,S,005
13:49,X0,S,005
14:09,X0,S,005
14:29,X0,S,005
14:49,X0,S,005
15:09,X0,S,005
15:29,X0,S,005
15:49,X0,S,005
16:09,X0,S,005
16:29,X0,S,005
16:49,X0,S,005
17:09,X0,S,005
17:29,X0,S,005
17:49,X0,S,005
18:09,X0,S,005
18:29,X0,S,005
18:49,X0,S,005
19:09,X0,S,005
19:29,X0,S,005
19:49,X0,S,005
20:09,X0,S,005
20:29,X1,S,005
20:49,X4,S,005
21:19,X4,S,005
21:49,X4,S,005
22:19,X5,S,005
22:49,X4,S,005
23:19,X6,S,005
04:19,X4,N,005
04:49,X4,N,005
05:19,X4,N,005
05:49,X4,N,005
06:19,X4,N,005
06:49,X4,N,005
07:19,X4,N,005
07:49,X4,N,005
08:19,X4,N,005
08:49,X4,N,005
09:19,X4,N,005
09:49,X0,N,005
10:09,X0,N,005
10:29,X0,N,005
10:49,X0,N,005
11:09,X0,N,005
11:29,X0,N,005
11:49,X0,N,005
12:09,X0,N,005
12:29,X0,N,005
12:49,X0,N,005
13:09,X0,N,005
13:29,X0,N,005
13:49,X0,N,005
14:09,X0,N,005
14:29,X0,N,005
14:49,X0,N,005
15:09,X0,N,005
15:29,X0,N,005
15:49,X0,N,005
16:09,X0,N,005
16:29,X0,N,005
16:49,X0,N,005
17:09,X0,N,005
17:29,X0,N,005
17:49,X0,N,005
18:09,X0,N,005
18:29,X0,N,005
18:49,X0,N,005
19:09,X0,N,005
19:29,X0,N,005
19:49,X0,N,005
20:09,X0,N,005
20:29,X1,N,005
20:49,X4,N,005
21:19,X4,N,005
21:49,X4,N,005
22:19,X5,N,005
22:49,X4,N,005
23:19,X6,N,005
04:18,X7,P,005
04:38,X7,P,005
04:58,X7,P,005
05:18,X7,P,005
05:36,X7,P,005
05:52,X8,P,005
06:03,X8,P,005
06:12,X8,P,005
06:23,X8,P,005
06:33,X8,P,005
06:53,X8,P,005
07:03,X8,P,005
07:13,X8,P,005
07:23,X8,P,005
07:33,X8,P,005
07:43,X8,P,005
07:53,X8,P,005
08:03,X8,P,005
08:20,X8,P,005
08:37,X8,P,005
08:57,X8,P,005
09:17,X8,P,005
09:37,X8,P,005
09:57,X8,P,005
10:17,X8,P,005
10:37,X8,P,005
10:57,X8,P,005
11:17,X8,P,005
11:37,X8,P,005
11:57,X8,P,005
12:17,X8,P,005
12:37,X8,P,005
12:57,X8,P,005
13:17,X8,P,005
13:33,X8,P,005
13:53,X8,P,005
14:03,X8,P,005
14:13,X8,P,005
14:23,X8,P,005
14:43,X8,P,005
14:53,X8,P,005
15:03,X8,P,005
15:23,X8,P,005
15:33,X8,P,005
15:43,X8,P,005
15:53,X8,P,005
16:13,X8,P,005
16:23,X8,P,005
16:43,X8,P,005
16:55,X8,P,005
17:18,X8,P,005
17:38,X8,P,005
17:58,X8,P,005
18:18,X8,P,005
18:38,X8,P,005
18:58,X8,P,005
19:18,X8,P,005
19:38,X7,P,005
19:58,X7,P,005
20:18,X7,P,005
20:39,X9,P,005
21:09,X9,P,005
21:39,X9,P,005
22:09,X9,P,005
22:39,X9,P,005
23:25,X10,P,005
04:38,X11,S,005
04:39,X9,S,005
05:08,X11,S,005
05:09,X9,S,005
05:38,X11,S,005
05:39,X9,S,005
05:58,X9,S,005
06:17,X11,S,005
06:18,X7,S,005
06:37,X11,S,005
06:38,X7,S,005
06:58,X7,S,005
07:17,X11,S,005
07:18,X7,S,005
07:37,X11,S,005
07:38,X7,S,005
07:57,X11,S,005
07:58,X7,S,005
08:17,X11,S,005
08:18,X7,S,005
08:37,X11,S,005
08:38,X7,S,005
08:57,X11,S,005
08:58,X7,S,005
09:17,X11,S,005
09:18,X7,S,005
09:37,X11,S,005
09:38,X7,S,005
09:57,X11,S,005
09:58,X7,S,005
10:17,X11,S,005
10:18,X7,S,005
10:37,X11,S,005
10:38,X7,S,005
10:57,X11,S,005
10:58,X7,S,005
11:17,X11,S,005
11:18,X7,S,005
11:37,X11,S,005
11:38,X7,S,005
11:57,X11,S,005
11:58,X7,S,005
12:17,X11,S,005
12:18,X7,S,005
12:37,X11,S,005
12:38,X7,S,005
12:57,X11,S,005
12:58,X7,S,005
13:17,X11,S,005
13:18,X7,S,005
13:37,X11,S,005
13:38,X7,S,005
13:57,X11,S,005
13:58,X7,S,005
14:17,X11,S,005
14:18,X7,S,005
14:37,X11,S,005
14:38,X7,S,005
14:57,X11,S,005
14:58,X7,S,005
15:17,X11,S,005
15:18,X7,S,005
15:37,X11,S,005
15:38,X7,S,005
15:57,X11,S,005
15:58,X7,S,005
16:17,X11,S,005
16:18,X7,S,005
16:37,X11,S,005
16:38,X7,S,005
16:57,X11,S,005
16:58,X7,S,005
17:17,X11,S,005
17:18,X7,S,005
17:37,X11,S,005
17:38,X7,S,005
17:57,X11,S,005
17:58,X7,S,005
18:17,X11,S,005
18:18,X7,S,005
18:37,X11,S,005
18:38,X7,S,005
18:57,X11,S,005
18:58,X7,S,005
19:17,X11,S,005
19:18,X7,S,005
19:37,X11,S,005
19:38,X7,S,005
19:57,X11,S,005
19:58,X7,S,005
20:17,X11,S,005
20:18,X7,S,005
20:37,X11,S,005
20:38,X9,S,005
21:09,X9,S,005
21:38,X11,S,005
21:39,X9,S,005
22:08,X11,S,005
22:09,X9,S,005
22:38,X11,S,005
22:39,X9,S,005
22:57,X10,S,005
04:38,X11,N,005
04:39,X9,N,005
05:08,X11,N,005
05:09,X9,N,005
05:38,X11,N,005
05:39,X9,N,005
06:08,X11,N,005
06:09,X9,N,005
06:38,X11,N,005
06:39,X9,N,005
07:08,X11,N,005
07:09,X9,N,005
07:38,X11,N,005
07:39,X9,N,005
08:08,X11,N,005
08:09,X9,N,005
08:38,X11,N,005
08:39,X9,N,005
08:57,X11,N,005
08:58,X9,N,005
09:17,X11,N,005
09:18,X7,N,005
09:37,X11,N,005
09:38,X7,N,005
09:57,X11,N,005
09:58,X7,N,005
10:17,X11,N,005
10:18,X7,N,005
10:37,X11,N,005
10:38,X7,N,005
10:57,X11,N,005
10:58,X7,N,005
11:17,X11,N,005
11:18,X7,N,005
11:37,X11,N,005
11:38,X7,N,005
11:57,X11,N,005
11:58,X7,N,005
12:17,X11,N,005
12:18,X7,N,005
12:37,X11,N,005
12:38,X7,N,005
12:57,X11,N,005
12:58,X7,N,005
13:17,X11,N,005
13:18,X7,N,005
13:37,X11,N,005
13:38,X7,N,005
13:57,X11,N,005
13:58,X7,N,005
14:17,X11,N,005
14:18,X7,N,005
14:37,X11,N,005
14:38,X7,N,005
14:57,X11,N,005
14:58,X7,N,005
15:17,X11,N,005
15:18,X7,N,005
15:37,X11,N,005
15:38,X7,N,005
15:57,X11,N,005
15:58,X7,N,005
16:17,X11,N,005
16:18,X7,N,005
16:37,X11,N,005
16:38,X7,N,005
16:57,X11,N,005
16:58,X7,N,005
17:17,X11,N,005
17:18,X7,N,005
17:37,X11,N,005
17:38,X7,N,005
17:57,X11,N,005
17:58,X7,N,005
18:17,X11,N,005
18:18,X7,N,005
18:37,X11,N,005
18:38,X7,N,005
18:57,X11,N,005
18:58,X7,N,005
19:17,X11,N,005
19:18,X7,N,005
19:37,X11,N,005
19:38,X7,N,005
19:57,X11,N,005
19:58,X7,N,005
20:17,X11,N,005
20:18,X7,N,005
20:37,X11,N,005
20:38,X9,N,005
21:09,X9,N,005
21:38,X11,N,005
21:39,X9,N,005
22:08,X11,N,005
22:09,X9,N,005
22:38,X11,N,005
22:39,X9,N,005
22:57,X10,N,005
04:11,X0,P,006
