route_id,service_id,trip_id
003_X0,003_20150831_2N,003_X0-18:02-003_20150831_2N
003_X0,003_20150831_2N,003_X0-18:22-003_20150831_2N
003_X0,003_20150831_2N,003_X0-18:42-003_20150831_2N
003_X0,003_20150831_2N,003_X0-19:02-003_20150831_2N
003_X0,003_20150831_2N,003_X0-19:22-003_20150831_2N
003_X0,003_20150831_2N,003_X0-19:42-003_20150831_2N
003_X0,003_20150831_2N,003_X0-20:20-003_20150831_2N
003_X1,003_20150831_2P,003_X1-05:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-05:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-05:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:07-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:27-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-06:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-07:07-003_20150831_2P
003_X1,003_20150831_2P,003_X1-07:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-07:27-003_20150831_2P
003_X1,003_20150831_2P,003_X1-07:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-07:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-08:20-003_20150831_2P
003_X1,003_20150831_2P,003_X1-08:40-003_20150831_2P
003_X1,003_20150831_2P,003_X1-09:00-003_20150831_2P
003_X1,003_20150831_2P,003_X1-09:20-003_20150831_2P
003_X1,003_20150831_2P,003_X1-09:40-003_20150831_2P
003_X1,003_20150831_2P,003_X1-10:00-003_20150831_2P
003_X1,003_20150831_2P,003_X1-10:20-003_20150831_2P
003_X1,003_20150831_2P,003_X1-10:40-003_20150831_2P
003_X1,003_20150831_2P,003_X1-11:00-003_20150831_2P
003_X1,003_20150831_2P,003_X1-11:20-003_20150831_2P
003_X1,003_20150831_2P,003_X1-11:40-003_20150831_2P
003_X1,003_20150831_2P,003_X1-12:00-003_20150831_2P
003_X1,003_20150831_2P,003_X1-12:20-003_20150831_2P
003_X1,003_20150831_2P,003_X1-12:40-003_20150831_2P
003_X1,003_20150831_2P,003_X1-13:00-003_20150831_2P
003_X1,003_20150831_2P,003_X1-13:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-13:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-13:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:07-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:27-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-14:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:07-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:27-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-15:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:07-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:17-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:27-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:37-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:47-003_20150831_2P
003_X1,003_20150831_2P,003_X1-16:57-003_20150831_2P
003_X1,003_20150831_2P,003_X1-17:23-003_20150831_2P
003_X1,003_20150831_2P,003_X1-17:43-003_20150831_2P
003_X1,003_20150831_2P,003_X1-18:03-003_20150831_2P
003_X1,003_20150831_2P,003_X1-18:23-003_20150831_2P
003_X1,003_20150831_2P,003_X1-18:43-003_20150831_2P
003_X1,003_20150831_2P,003_X1-19:03-003_20150831_2P
003_X1,003_20150831_2P,003_X1-19:23-003_20150831_2P
003_X2,003_20150831_2P,003_X2-07:47-003_20150831_2P
003_X2,003_20150831_2P,003_X2-08:07-003_20150831_2P
003_X2,003_20150831_2P,003_X2-17:07-003_20150831_2P
003_X3,003_20150831_2P,003_X3-08:25-003_20150831_2P
003_X3,003_20150831_2P,003_X3-08:48-003_20150831_2P
003_X3,003_20150831_2P,003_X3-17:28-003_20150831_2P
003_X3,003_20150831_2P,003_X3-17:48-003_20150831_2P
003_X3,003_20150831_2P,003_X3-18:06-003_20150831_2P
003_X3,003_20150831_2P,003_X3-18:19-003_20150831_2P
003_X4,003_20150831_2P,003_X4-20:01-003_20150831_2P
003_X4,003_20150831_2P,003_X4-20:25-003_20150831_2P
003_X4,003_20150831_2S,003_X4-20:02-003_20150831_2S
003_X4,003_20150831_2N,003_X4-20:02-003_20150831_2N
003_X5,003_20150831_2P,003_X5-20:45-003_20150831_2P
003_X5,003_20150831_2P,003_X5-21:15-003_20150831_2P
003_X5,003_20150831_2P,003_X5-21:45-003_20150831_2P
003_X5,003_20150831_2S,003_X5-04:45-003_20150831_2S
003_X5,003_20150831_2S,003_X5-05:15-003_20150831_2S
003_X5,003_20150831_2S,003_X5-05:45-003_20150831_2S
003_X5,003_20150831_2S,003_X5-06:15-003_20150831_2S
003_X5,003_20150831_2S,003_X5-20:45-003_20150831_2S
003_X5,003_20150831_2S,003_X5-21:15-003_20150831_2S
003_X5,003_20150831_2S,003_X5-21:45-003_20150831_2S
003_X5,003_20150831_2N,003_X5-04:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-05:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-05:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-06:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-06:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-07:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-07:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-08:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-08:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-09:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-20:45-003_20150831_2N
003_X5,003_20150831_2N,003_X5-21:15-003_20150831_2N
003_X5,003_20150831_2N,003_X5-21:45-003_20150831_2N
003_X6,003_20150831_2P,003_X6-22:15-003_20150831_2P
003_X6,003_20150831_2P,003_X6-22:45-003_20150831_2P
003_X6,003_20150831_2S,003_X6-22:15-003_20150831_2S
003_X6,003_20150831_2S,003_X6-22:45-003_20150831_2S
003_X6,003_20150831_2N,003_X6-22:15-003_20150831_2N
003_X6,003_20150831_2N,003_X6-22:45-003_20150831_2N
003_X7,003_20150831_2P,003_X7-22:55-003_20150831_2P
003_X8,003_20150831_2P,003_X8-23:22-003_20150831_2P
003_X8,003_20150831_2S,003_X8-23:22-003_20150831_2S
003_X8,003_20150831_2N,003_X8-23:22-003_20150831_2N
003_X21,003_20150831_2S,003_X21-20:25-003_20150831_2S
003_X22,003_20150831_2S,003_X22-22:55-003_20150831_2S
003_X22,003_20150831_2N,003_X22-22:55-003_20150831_2N
003_X26,003_20150831_2N,003_X26-20:25-003_20150831_2N
003_X9,003_20150831_2P,003_X9-03:55-003_20150831_2P
003_X9,003_20150831_2P,003_X9-04:35-003_20150831_2P
003_X9,003_20150831_2P,003_X9-05:05-003_20150831_2P
003_X9,003_20150831_2P,003_X9-05:25-003_20150831_2P
003_X9,003_20150831_2P,003_X9-05:44-003_20150831_2P
003_X10,003_20150831_2P,003_X10-04:02-003_20150831_2P
003_X10,003_20150831_2P,003_X10-04:47-003_20150831_2P
003_X10,003_20150831_2P,003_X10-05:07-003_20150831_2P
003_X10,003_20150831_2P,003_X10-05:39-003_20150831_2P
003_X10,003_20150831_2S,003_X10-06:47-003_20150831_2S
003_X10,003_20150831_2N,003_X10-09:47-003_20150831_2N
003_X11,003_20150831_2P,003_X11-04:05-003_20150831_2P
003_X12,003_20150831_2P,003_X12-04:35-003_20150831_2P
003_X12,003_20150831_2P,003_X12-05:35-003_20150831_2P
003_X12,003_20150831_2P,003_X12-19:34-003_20150831_2P
003_X12,003_20150831_2P,003_X12-19:54-003_20150831_2P
003_X12,003_20150831_2P,003_X12-20:14-003_20150831_2P
003_X12,003_20150831_2S,003_X12-06:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-07:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-07:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-07:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-08:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-08:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-08:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-09:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-09:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-09:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-10:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-10:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-10:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-11:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-11:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-11:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-12:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-12:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-12:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-13:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-13:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-13:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-14:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-14:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-14:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-15:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-15:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-15:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-16:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-16:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-16:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-17:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-17:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-17:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-18:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-18:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-18:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-19:15-003_20150831_2S
003_X12,003_20150831_2S,003_X12-19:35-003_20150831_2S
003_X12,003_20150831_2S,003_X12-19:55-003_20150831_2S
003_X12,003_20150831_2S,003_X12-20:15-003_20150831_2S
003_X12,003_20150831_2N,003_X12-09:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-10:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-10:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-10:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-11:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-11:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-11:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-12:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-12:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-12:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-13:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-13:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-13:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-14:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-14:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-14:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-15:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-15:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-15:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-16:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-16:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-16:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-17:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-17:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-17:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-18:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-18:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-18:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-19:15-003_20150831_2N
003_X12,003_20150831_2N,003_X12-19:35-003_20150831_2N
003_X12,003_20150831_2N,003_X12-19:55-003_20150831_2N
003_X12,003_20150831_2N,003_X12-20:15-003_20150831_2N
003_X13,003_20150831_2P,003_X13-05:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-06:16-003_20150831_2P
003_X13,003_20150831_2P,003_X13-06:26-003_20150831_2P
003_X13,003_20150831_2P,003_X13-06:36-003_20150831_2P
003_X13,003_20150831_2P,003_X13-06:46-003_20150831_2P
003_X13,003_20150831_2P,003_X13-06:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:16-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:26-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:36-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:46-003_20150831_2P
003_X13,003_20150831_2P,003_X13-07:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-08:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-08:16-003_20150831_2P
003_X13,003_20150831_2P,003_X13-08:33-003_20150831_2P
003_X13,003_20150831_2P,003_X13-08:53-003_20150831_2P
003_X13,003_20150831_2P,003_X13-09:13-003_20150831_2P
003_X13,003_20150831_2P,003_X13-09:33-003_20150831_2P
003_X13,003_20150831_2P,003_X13-09:53-003_20150831_2P
003_X13,003_20150831_2P,003_X13-10:13-003_20150831_2P
003_X13,003_20150831_2P,003_X13-10:33-003_20150831_2P
003_X13,003_20150831_2P,003_X13-10:53-003_20150831_2P
003_X13,003_20150831_2P,003_X13-11:13-003_20150831_2P
003_X13,003_20150831_2P,003_X13-11:33-003_20150831_2P
003_X13,003_20150831_2P,003_X13-11:53-003_20150831_2P
003_X13,003_20150831_2P,003_X13-12:13-003_20150831_2P
003_X13,003_20150831_2P,003_X13-12:33-003_20150831_2P
003_X13,003_20150831_2P,003_X13-12:53-003_20150831_2P
003_X13,003_20150831_2P,003_X13-13:13-003_20150831_2P
003_X13,003_20150831_2P,003_X13-13:31-003_20150831_2P
003_X13,003_20150831_2P,003_X13-13:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-14:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-14:26-003_20150831_2P
003_X13,003_20150831_2P,003_X13-14:36-003_20150831_2P
003_X13,003_20150831_2P,003_X13-14:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:16-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:26-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:36-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:46-003_20150831_2P
003_X13,003_20150831_2P,003_X13-15:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:16-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:26-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:36-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:46-003_20150831_2P
003_X13,003_20150831_2P,003_X13-16:56-003_20150831_2P
003_X13,003_20150831_2P,003_X13-17:06-003_20150831_2P
003_X13,003_20150831_2P,003_X13-17:14-003_20150831_2P
003_X13,003_20150831_2P,003_X13-17:28-003_20150831_2P
003_X13,003_20150831_2P,003_X13-17:34-003_20150831_2P
003_X13,003_20150831_2P,003_X13-17:54-003_20150831_2P
003_X13,003_20150831_2P,003_X13-18:14-003_20150831_2P
003_X13,003_20150831_2P,003_X13-18:34-003_20150831_2P
003_X13,003_20150831_2P,003_X13-18:54-003_20150831_2P
003_X13,003_20150831_2P,003_X13-19:14-003_20150831_2P
003_X14,003_20150831_2P,003_X14-05:58-003_20150831_2P
003_X15,003_20150831_2P,003_X15-13:26-003_20150831_2P
003_X16,003_20150831_2P,003_X16-13:33-003_20150831_2P
003_X16,003_20150831_2P,003_X16-14:05-003_20150831_2P
003_X16,003_20150831_2P,003_X16-14:35-003_20150831_2P
003_X17,003_20150831_2P,003_X17-13:37-003_20150831_2P
003_X18,003_20150831_2P,003_X18-13:42-003_20150831_2P
003_X19,003_20150831_2P,003_X19-13:39-003_20150831_2P
003_X19,003_20150831_2P,003_X19-14:09-003_20150831_2P
003_X19,003_20150831_2P,003_X19-14:39-003_20150831_2P
003_X20,003_20150831_2P,003_X20-20:36-003_20150831_2P
003_X20,003_20150831_2P,003_X20-21:07-003_20150831_2P
003_X20,003_20150831_2P,003_X20-21:36-003_20150831_2P
003_X20,003_20150831_2P,003_X20-22:06-003_20150831_2P
003_X20,003_20150831_2P,003_X20-22:36-003_20150831_2P
003_X20,003_20150831_2S,003_X20-05:36-003_20150831_2S
003_X20,003_20150831_2S,003_X20-06:01-003_20150831_2S
003_X20,003_20150831_2S,003_X20-20:36-003_20150831_2S
003_X20,003_20150831_2S,003_X20-21:07-003_20150831_2S
003_X20,003_20150831_2S,003_X20-21:36-003_20150831_2S
003_X20,003_20150831_2S,003_X20-22:06-003_20150831_2S
003_X20,003_20150831_2S,003_X20-22:36-003_20150831_2S
003_X20,003_20150831_2N,003_X20-05:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-06:06-003_20150831_2N
003_X20,003_20150831_2N,003_X20-06:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-07:06-003_20150831_2N
003_X20,003_20150831_2N,003_X20-07:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-08:06-003_20150831_2N
003_X20,003_20150831_2N,003_X20-08:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-09:15-003_20150831_2N
003_X20,003_20150831_2N,003_X20-20:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-21:07-003_20150831_2N
003_X20,003_20150831_2N,003_X20-21:36-003_20150831_2N
003_X20,003_20150831_2N,003_X20-22:06-003_20150831_2N
003_X20,003_20150831_2N,003_X20-22:36-003_20150831_2N
003_X23,003_20150831_2S,003_X23-03:59-003_20150831_2S
003_X23,003_20150831_2N,003_X23-03:59-003_20150831_2N
003_X24,003_20150831_2S,003_X24-04:33-003_20150831_2S
003_X24,003_20150831_2N,003_X24-04:33-003_20150831_2N
003_X25,003_20150831_2S,003_X25-04:28-003_20150831_2S
003_X25,003_20150831_2S,003_X25-04:58-003_20150831_2S
003_X25,003_20150831_2S,003_X25-06:07-003_20150831_2S
003_X25,003_20150831_2N,003_X25-04:28-003_20150831_2N
003_X25,003_20150831_2N,003_X25-04:58-003_20150831_2N
003_X25,003_20150831_2N,003_X25-08:53-003_20150831_2N
004_X0,004_20151022P,004_X0-05:29-004_20151022P
004_X1,004_20151022P,004_X1-05:51-004_20151022P
004_X1,004_20151022P,004_X1-06:11-004_20151022P
004_X1,004_20151022P,004_X1-06:31-004_20151022P
004_X1,004_20151022P,004_X1-06:51-004_20151022P
004_X1,004_20151022P,004_X1-07:11-004_20151022P
004_X1,004_20151022P,004_X1-07:31-004_20151022P
004_X1,004_20151022P,004_X1-14:31-004_20151022P
004_X1,004_20151022P,004_X1-14:51-004_20151022P
004_X1,004_20151022P,004_X1-15:11-004_20151022P
004_X1,004_20151022P,004_X1-15:31-004_20151022P
004_X1,004_20151022P,004_X1-15:51-004_20151022P
004_X2,004_20151022P,004_X2-07:51-004_20151022P
004_X2,004_20151022P,004_X2-08:11-004_20151022P
004_X2,004_20151022P,004_X2-16:11-004_20151022P
004_X2,004_20151022P,004_X2-16:31-004_20151022P
004_X2,004_20151022P,004_X2-16:51-004_20151022P
004_X2,004_20151022P,004_X2-17:11-004_20151022P
004_X3,004_20151022P,004_X3-08:33-004_20151022P
004_X3,004_20151022P,004_X3-08:53-004_20151022P
004_X3,004_20151022P,004_X3-17:33-004_20151022P
004_X4,004_20151022P,004_X4-04:53-004_20151022P
004_X4,004_20151022P,004_X4-05:13-004_20151022P
004_X4,004_20151022P,004_X4-05:33-004_20151022P
004_X5,004_20151022P,004_X5-05:55-004_20151022P
004_X5,004_20151022P,004_X5-06:15-004_20151022P
004_X6,004_20151022P,004_X6-06:22-004_20151022P
004_X6,004_20151022P,004_X6-06:42-004_20151022P
004_X6,004_20151022P,004_X6-07:02-004_20151022P
004_X6,004_20151022P,004_X6-07:22-004_20151022P
004_X6,004_20151022P,004_X6-07:42-004_20151022P
004_X6,004_20151022P,004_X6-08:02-004_20151022P
004_X6,004_20151022P,004_X6-15:22-004_20151022P
004_X6,004_20151022P,004_X6-15:42-004_20151022P
004_X6,004_20151022P,004_X6-16:02-004_20151022P
004_X6,004_20151022P,004_X6-16:22-004_20151022P
004_X6,004_20151022P,004_X6-16:42-004_20151022P
004_X7,004_20151022P,004_X7-08:21-004_20151022P
004_X8,004_20151022P,004_X8-13:31-004_20151022P
004_X8,004_20151022P,004_X8-13:51-004_20151022P
004_X8,004_20151022P,004_X8-14:11-004_20151022P
004_X8,004_20151022P,004_X8-14:31-004_20151022P
004_X8,004_20151022P,004_X8-14:51-004_20151022P
005_X0,005_20150831P,005_X0-04:29-005_20150831P
005_X0,005_20150831P,005_X0-04:49-005_20150831P
005_X0,005_20150831P,005_X0-19:29-005_20150831P
005_X0,005_20150831P,005_X0-19:49-005_20150831P
005_X0,005_20150831P,005_X0-20:09-005_20150831P
005_X0,005_20150831S,005_X0-06:49-005_20150831S
005_X0,005_20150831S,005_X0-07:09-005_20150831S
005_X0,005_20150831S,005_X0-07:29-005_20150831S
005_X0,005_20150831S,005_X0-07:49-005_20150831S
005_X0,005_20150831S,005_X0-08:09-005_20150831S
005_X0,005_20150831S,005_X0-08:29-005_20150831S
005_X0,005_20150831S,005_X0-08:49-005_20150831S
005_X0,005_20150831S,005_X0-09:09-005_20150831S
005_X0,005_20150831S,005_X0-09:29-005_20150831S
005_X0,005_20150831S,005_X0-09:49-005_20150831S
005_X0,005_20150831S,005_X0-10:09-005_20150831S
005_X0,005_20150831S,005_X0-10:29-005_20150831S
005_X0,005_20150831S,005_X0-10:49-005_20150831S
005_X0,005_20150831S,005_X0-11:09-005_20150831S
005_X0,005_20150831S,005_X0-11:29-005_20150831S
005_X0,005_20150831S,005_X0-11:49-005_20150831S
005_X0,005_20150831S,005_X0-12:09-005_20150831S
005_X0,005_20150831S,005_X0-12:29-005_20150831S
005_X0,005_20150831S,005_X0-12:49-005_20150831S
005_X0,005_20150831S,005_X0-13:09-005_20150831S
005_X0,005_20150831S,005_X0-13:29-005_20150831S
005_X0,005_20150831S,005_X0-13:49-005_20150831S
005_X0,005_20150831S,005_X0-14:09-005_20150831S
005_X0,005_20150831S,005_X0-14:29-005_20150831S
005_X0,005_20150831S,005_X0-14:49-005_20150831S
005_X0,005_20150831S,005_X0-15:09-005_20150831S
005_X0,005_20150831S,005_X0-15:29-005_20150831S
005_X0,005_20150831S,005_X0-15:49-005_20150831S
005_X0,005_20150831S,005_X0-16:09-005_20150831S
005_X0,005_20150831S,005_X0-16:29-005_20150831S
005_X0,005_20150831S,005_X0-16:49-005_20150831S
005_X0,005_20150831S,005_X0-17:09-005_20150831S
005_X0,005_20150831S,005_X0-17:29-005_20150831S
005_X0,005_20150831S,005_X0-17:49-005_20150831S
005_X0,005_20150831S,005_X0-18:09-005_20150831S
005_X0,005_20150831S,005_X0-18:29-005_20150831S
005_X0,005_20150831S,005_X0-18:49-005_20150831S
005_X0,005_20150831S,005_X0-19:09-005_20150831S
005_X0,005_20150831S,005_X0-19:29-005_20150831S
005_X0,005_20150831S,005_X0-19:49-005_20150831S
005_X0,005_20150831S,005_X0-20:09-005_20150831S
005_X0,005_20150831N,005_X0-09:49-005_20150831N
005_X0,005_20150831N,005_X0-10:09-005_20150831N
005_X0,005_20150831N,005_X0-10:29-005_20150831N
005_X0,005_20150831N,005_X0-10:49-005_20150831N
005_X0,005_20150831N,005_X0-11:09-005_20150831N
005_X0,005_20150831N,005_X0-11:29-005_20150831N
005_X0,005_20150831N,005_X0-11:49-005_20150831N
005_X0,005_20150831N,005_X0-12:09-005_20150831N
005_X0,005_20150831N,005_X0-12:29-005_20150831N
005_X0,005_20150831N,005_X0-12:49-005_20150831N
005_X0,005_20150831N,005_X0-13:09-005_20150831N
005_X0,005_20150831N,005_X0-13:29-005_20150831N
005_X0,005_20150831N,005_X0-13:49-005_20150831N
005_X0,005_20150831N,005_X0-14:09-005_20150831N
005_X0,005_20150831N,005_X0-14:29-005_20150831N
005_X0,005_20150831N,005_X0-14:49-005_20150831N
005_X0,005_20150831N,005_X0-15:09-005_20150831N
005_X0,005_20150831N,005_X0-15:29-005_20150831N
005_X0,005_20150831N,005_X0-15:49-005_20150831N
005_X0,005_20150831N,005_X0-16:09-005_20150831N
005_X0,005_20150831N,005_X0-16:29-005_20150831N
005_X0,005_20150831N,005_X0-16:49-005_20150831N
005_X0,005_20150831N,005_X0-17:09-005_20150831N
005_X0,005_20150831N,005_X0-17:29-005_20150831N
005_X0,005_20150831N,005_X0-17:49-005_20150831N
005_X0,005_20150831N,005_X0-18:09-005_20150831N
005_X0,005_20150831N,005_X0-18:29-005_20150831N
005_X0,005_20150831N,005_X0-18:49-005_20150831N
005_X0,005_20150831N,005_X0-19:09-005_20150831N
005_X0,005_20150831N,005_X0-19:29-005_20150831N
005_X0,005_20150831N,005_X0-19:49-005_20150831N
005_X0,005_20150831N,005_X0-20:09-005_20150831N
005_X1,005_20150831P,005_X1-05:09-005_20150831P
005_X1,005_20150831P,005_X1-05:29-005_20150831P
005_X1,005_20150831P,005_X1-20:29-005_20150831P
005_X1,005_20150831S,005_X1-20:29-005_20150831S
005_X1,005_20150831N,005_X1-20:29-005_20150831N
005_X2,005_20150831P,005_X2-05:50-005_20150831P
005_X2,005_20150831P,005_X2-06:10-005_20150831P
005_X2,005_20150831P,005_X2-06:20-005_20150831P
005_X2,005_20150831P,005_X2-06:50-005_20150831P
005_X2,005_20150831P,005_X2-07:00-005_20150831P
005_X2,005_20150831P,005_X2-07:10-005_20150831P
005_X2,005_20150831P,005_X2-07:20-005_20150831P
005_X2,005_20150831P,005_X2-07:40-005_20150831P
005_X2,005_20150831P,005_X2-07:50-005_20150831P
005_X2,005_20150831P,005_X2-08:29-005_20150831P
005_X2,005_20150831P,005_X2-08:49-005_20150831P
005_X2,005_20150831P,005_X2-09:09-005_20150831P
005_X2,005_20150831P,005_X2-09:29-005_20150831P
005_X2,005_20150831P,005_X2-09:49-005_20150831P
005_X2,005_20150831P,005_X2-10:09-005_20150831P
005_X2,005_20150831P,005_X2-10:29-005_20150831P
005_X2,005_20150831P,005_X2-10:49-005_20150831P
005_X2,005_20150831P,005_X2-11:09-005_20150831P
005_X2,005_20150831P,005_X2-11:29-005_20150831P
005_X2,005_20150831P,005_X2-11:49-005_20150831P
005_X2,005_20150831P,005_X2-12:09-005_20150831P
005_X2,005_20150831P,005_X2-12:29-005_20150831P
005_X2,005_20150831P,005_X2-12:49-005_20150831P
005_X2,005_20150831P,005_X2-13:09-005_20150831P
